ordno ,custno ,name            ,postcode   ,city      ,region ,regionmgr ,mgrnm ,salespers ,salesnm ,orddate    ,deldate    ,paydate    ,quantity ,prodno ,proddescr                     ,catdescr       ,price ,linetotal
 1352 ,    12 ,Rademakers      ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      805 ,Harrie  ,2022-05-23 ,2022-05-27 ,2022-06-06 ,       8 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,    66
 1353 ,    16 ,Velzenmaker     ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      802 ,Klaas   ,2022-05-28 ,2022-05-29 ,2022-06-13 ,      12 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,   150
 1354 ,    20 ,Bakermans       ,5631PK10   ,Waalre    ,REHV   ,      802 ,Klaas ,      804 ,Bertha  ,2022-05-30 ,2022-06-02 ,2022-06-29 ,      15 ,   401 ,Kaviaar                       ,luxury food    ,23.65 ,   354.75
 1355 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      804 ,Bertha  ,2022-05-30 ,2022-06-04 ,2022-06-10 ,      17 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   373.15
 1356 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      801 ,Herman  ,2022-06-01 ,2022-06-04 ,2022-07-01 ,      17 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   373.15
 1357 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      802 ,Klaas   ,2022-06-07 ,2022-06-09 ,2022-07-02 ,       6 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   131.7
 1358 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-06-07 ,2022-06-11 ,2022-07-17 ,      21 ,   409 ,Vruchtenyoghurt Mango         ,dairy products ,16.25 ,   341.25
 1359 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      801 ,Herman  ,2022-06-08 ,2022-06-10 ,2022-06-19 ,       6 ,   401 ,Kaviaar                       ,luxury food    ,23.65 ,   141.9
 1359 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      801 ,Herman  ,2022-06-08 ,2022-06-10 ,2022-06-19 ,      10 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,    82.5
 1359 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      801 ,Herman  ,2022-06-08 ,2022-06-10 ,2022-06-19 ,      17 ,   409 ,Vruchtenyoghurt Mango         ,dairy products ,16.25 ,   276.25
 1359 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      801 ,Herman  ,2022-06-08 ,2022-06-10 ,2022-06-19 ,      17 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   382.5
 1360 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-06-12 ,2022-06-15 ,2022-06-26 ,      18 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   405
 1361 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-06-21 ,2022-06-24 ,2022-07-17 ,      10 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   225
 1362 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-06-29 ,2022-07-04 ,2022-07-30 ,       5 ,   405 ,Magere Kwark                  ,dairy products , 8.95 ,    44.75
 1363 ,    17 ,Jansen          ,5701TT17   ,Helmond   ,RHMD   ,      803 ,Gerda ,      804 ,Bertha  ,2022-07-01 ,2022-07-05 ,2022-07-22 ,      14 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,   115.5
 1364 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      803 ,Gerda   ,2022-07-02 ,2022-07-05 ,2022-07-10 ,      21 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   460.95
 1365 ,    17 ,Jansen          ,5701TT17   ,Helmond   ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-07-07 ,2022-07-08 ,2022-07-18 ,      10 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   142.5
 1366 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      805 ,Harrie  ,2022-07-10 ,2022-07-11 ,2022-07-27 ,       8 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   175.6
 1367 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      801 ,Herman  ,2022-07-10 ,2022-07-14 ,2022-07-18 ,       8 ,   401 ,Kaviaar                       ,luxury food    ,23.65 ,   189.2
 1368 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-07-11 ,2022-07-14 ,2022-08-11 ,       2 ,   405 ,Magere Kwark                  ,dairy products , 8.95 ,    17.9
 1368 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-07-11 ,2022-07-14 ,2022-08-11 ,       6 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,    85.5
 1368 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-07-11 ,2022-07-14 ,2022-08-11 ,       9 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   202.5
 1368 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-07-11 ,2022-07-14 ,2022-08-11 ,       8 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   175.6
 1369 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      804 ,Bertha  ,2022-07-12 ,2022-07-18 ,2022-08-14 ,      24 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   976.8
 1370 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      804 ,Bertha  ,2022-07-13 ,2022-07-20 ,2022-08-14 ,      14 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   569.8
 1371 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      801 ,Herman  ,2022-07-14 ,2022-07-17 ,2022-07-31 ,      22 ,   403 ,Vruchtenyoghurt Aardbei       ,dairy products ,15.25 ,   335.5
 1372 ,    17 ,Jansen          ,5701TT17   ,Helmond   ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-07-17 ,2022-07-20 ,2022-08-01 ,      22 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   495
 1373 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      801 ,Herman  ,2022-07-19 ,2022-07-21 ,2022-08-15 ,      11 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,   137.5
 1373 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      801 ,Herman  ,2022-07-19 ,2022-07-21 ,2022-08-15 ,      19 ,   408 ,Soja Chocolademelk Biologisch ,organic food   ,17.5  ,   332.5
 1374 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      802 ,Klaas   ,2022-07-22 ,2022-07-26 ,2022-08-16 ,      14 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   315
 1375 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      802 ,Klaas   ,2022-07-24 ,2022-07-30 ,2022-08-06 ,       6 ,   405 ,Magere Kwark                  ,dairy products , 8.95 ,    53.7
 1376 ,    12 ,Rademakers      ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      803 ,Gerda   ,2022-07-25 ,2022-07-31 ,2022-08-24 ,      12 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,   150
 1377 ,    16 ,Velzenmaker     ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      805 ,Harrie  ,2022-07-25 ,2022-07-26 ,2022-08-20 ,       5 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,    71.25
 1377 ,    16 ,Velzenmaker     ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      805 ,Harrie  ,2022-07-25 ,2022-07-26 ,2022-08-20 ,      15 ,   408 ,Soja Chocolademelk Biologisch ,organic food   ,17.5  ,   262.5
 1378 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      802 ,Klaas   ,2022-07-26 ,2022-08-01 ,2022-08-14 ,      10 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   225
 1379 ,    12 ,Rademakers      ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      806 ,Karel   ,2022-07-28 ,2022-08-04 ,2022-08-09 ,      14 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,   175
 1380 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-07-28 ,2022-08-03 ,2022-08-09 ,      17 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,   140.25
 1381 ,    17 ,Jansen          ,5701TT17   ,Helmond   ,RHMD   ,      803 ,Gerda ,      806 ,Karel   ,2022-07-31 ,2022-08-03 ,           ,       5 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   109.75
 1382 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      804 ,Bertha  ,2022-07-31 ,2022-08-07 ,2022-08-26 ,       9 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   128.25
 1383 ,    16 ,Velzenmaker     ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      801 ,Herman  ,2022-08-02 ,2022-08-05 ,2022-08-26 ,      23 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   936.1
 1384 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      803 ,Gerda   ,2022-08-02 ,2022-08-06 ,2022-08-30 ,      15 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,   187.5
 1385 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-08-06 ,2022-08-09 ,2022-08-15 ,       5 ,   401 ,Kaviaar                       ,luxury food    ,23.65 ,   118.25
 1386 ,    16 ,Velzenmaker     ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      803 ,Gerda   ,2022-08-08 ,2022-08-11 ,2022-08-29 ,      19 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   417.05
 1387 ,    12 ,Rademakers      ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      802 ,Klaas   ,2022-08-08 ,2022-08-12 ,2022-09-06 ,      12 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,   150
 1388 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      802 ,Klaas   ,2022-08-10 ,2022-08-11 ,2022-08-15 ,      17 ,   405 ,Magere Kwark                  ,dairy products , 8.95 ,   152.15
 1389 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      804 ,Bertha  ,2022-08-10 ,2022-08-16 ,2022-09-06 ,       5 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,    41.25
 1389 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      804 ,Bertha  ,2022-08-10 ,2022-08-16 ,2022-09-06 ,      15 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   213.75
 1389 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      804 ,Bertha  ,2022-08-10 ,2022-08-16 ,2022-09-06 ,       9 ,   408 ,Soja Chocolademelk Biologisch ,organic food   ,17.5  ,   157.5
 1390 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      802 ,Klaas   ,2022-08-15 ,2022-08-20 ,2022-08-29 ,      16 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   228
 1391 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-08-17 ,2022-08-20 ,2022-09-07 ,      19 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   270.75
 1392 ,    20 ,Bakermans       ,5631PK10   ,Waalre    ,REHV   ,      802 ,Klaas ,      803 ,Gerda   ,2022-08-17 ,2022-08-20 ,2022-09-11 ,      10 ,   409 ,Vruchtenyoghurt Mango         ,dairy products ,16.25 ,   162.5
 1393 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      806 ,Karel   ,2022-08-19 ,2022-08-23 ,2022-09-16 ,      17 ,   401 ,Kaviaar                       ,luxury food    ,23.65 ,   402.05
 1394 ,    17 ,Jansen          ,5701TT17   ,Helmond   ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-08-19 ,2022-08-22 ,2022-09-15 ,      12 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   488.4
 1395 ,    16 ,Velzenmaker     ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      806 ,Karel   ,2022-08-25 ,2022-08-27 ,2022-09-02 ,      16 ,   408 ,Soja Chocolademelk Biologisch ,organic food   ,17.5  ,   280
 1396 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      801 ,Herman  ,2022-08-28 ,2022-09-04 ,2022-09-09 ,      16 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   651.2
 1396 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      801 ,Herman  ,2022-08-28 ,2022-09-04 ,2022-09-09 ,      23 ,   403 ,Vruchtenyoghurt Aardbei       ,dairy products ,15.25 ,   350.75
 1396 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      801 ,Herman  ,2022-08-28 ,2022-09-04 ,2022-09-09 ,       9 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,    74.25
 1396 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      801 ,Herman  ,2022-08-28 ,2022-09-04 ,2022-09-09 ,      12 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   171
 1397 ,    12 ,Rademakers      ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      806 ,Karel   ,2022-08-28 ,2022-08-29 ,2022-09-18 ,       5 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   109.75
 1398 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      805 ,Harrie  ,2022-08-29 ,2022-08-31 ,2022-09-08 ,      11 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,    90.75
 1399 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-08-30 ,2022-08-31 ,2022-09-14 ,      12 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   488.4
 1399 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-08-30 ,2022-08-31 ,2022-09-14 ,      21 ,   403 ,Vruchtenyoghurt Aardbei       ,dairy products ,15.25 ,   320.25
 1400 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-08-30 ,2022-09-03 ,2022-09-22 ,       6 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,    49.5
 1401 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      806 ,Karel   ,2022-09-02 ,2022-09-07 ,2022-09-12 ,      13 ,   405 ,Magere Kwark                  ,dairy products , 8.95 ,   116.35
 1402 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      802 ,Klaas   ,2022-09-02 ,2022-09-09 ,2022-09-30 ,       5 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   203.5
 1403 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      804 ,Bertha  ,2022-09-03 ,2022-09-07 ,2022-09-22 ,      14 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   569.8
 1404 ,    16 ,Velzenmaker     ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      803 ,Gerda   ,2022-09-03 ,2022-09-09 ,2022-09-18 ,       7 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   284.9
 1405 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-09-04 ,2022-09-11 ,2022-10-08 ,      10 ,   405 ,Magere Kwark                  ,dairy products , 8.95 ,    89.5
 1406 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-09-06 ,2022-09-12 ,2022-10-05 ,      17 ,   401 ,Kaviaar                       ,luxury food    ,23.65 ,   402.05
 1407 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-09-10 ,2022-09-16 ,2022-09-24 ,      15 ,   405 ,Magere Kwark                  ,dairy products , 8.95 ,   134.25
 1408 ,    17 ,Jansen          ,5701TT17   ,Helmond   ,RHMD   ,      803 ,Gerda ,      802 ,Klaas   ,2022-09-11 ,2022-09-12 ,2022-09-16 ,       9 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   197.55
 1409 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      804 ,Bertha  ,2022-09-12 ,2022-09-17 ,2022-10-14 ,      24 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   526.8
 1410 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-09-13 ,2022-09-20 ,2022-10-07 ,       6 ,   403 ,Vruchtenyoghurt Aardbei       ,dairy products ,15.25 ,    91.5
 1410 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-09-13 ,2022-09-20 ,2022-10-07 ,      21 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   299.25
 1411 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      806 ,Karel   ,2022-09-14 ,2022-09-19 ,2022-10-12 ,      10 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   225
 1412 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-09-19 ,2022-09-25 ,2022-10-18 ,       8 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,   100
 1413 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      804 ,Bertha  ,2022-09-19 ,2022-09-20 ,2022-10-18 ,       7 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,    87.5
 1414 ,    12 ,Rademakers      ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      806 ,Karel   ,2022-09-28 ,2022-10-01 ,2022-10-06 ,       7 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   284.9
 1415 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      806 ,Karel   ,2022-10-03 ,2022-10-08 ,2022-11-03 ,      22 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   313.5
 1416 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-10-12 ,2022-10-17 ,2022-11-10 ,      20 ,   408 ,Soja Chocolademelk Biologisch ,organic food   ,17.5  ,   350
 1417 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-10-16 ,2022-10-21 ,2022-11-11 ,      11 ,   403 ,Vruchtenyoghurt Aardbei       ,dairy products ,15.25 ,   167.75
 1418 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      801 ,Herman  ,2022-10-21 ,2022-10-26 ,2022-11-19 ,      19 ,   401 ,Kaviaar                       ,luxury food    ,23.65 ,   449.35
 1419 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      802 ,Klaas   ,2022-10-26 ,2022-10-28 ,2022-11-15 ,      17 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,   140.25
 1420 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-10-27 ,2022-11-03 ,2022-11-30 ,      21 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   299.25
 1421 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-10-29 ,2022-11-03 ,2022-11-21 ,      16 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   651.2
 1421 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-10-29 ,2022-11-03 ,2022-11-21 ,      14 ,   406 ,Sojamelk Naturel Biologisch   ,organic food   , 8.25 ,   115.5
 1421 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-10-29 ,2022-11-03 ,2022-11-21 ,      20 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   450
 1421 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-10-29 ,2022-11-03 ,2022-11-21 ,       9 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   197.55
 1422 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      802 ,Klaas   ,2022-11-01 ,2022-11-05 ,2022-11-15 ,      10 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   225
 1423 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-11-04 ,2022-11-08 ,2022-11-13 ,      19 ,   402 ,Ganzenlever                   ,luxury food    ,40.7  ,   773.3
 1423 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-11-04 ,2022-11-08 ,2022-11-13 ,       3 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,    42.75
 1423 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-11-04 ,2022-11-08 ,2022-11-13 ,      10 ,   409 ,Vruchtenyoghurt Mango         ,dairy products ,16.25 ,   162.5
 1424 ,    19 ,Zuur            ,5463KK103  ,Veghel    ,GVGH   ,      806 ,Karel ,      806 ,Karel   ,2022-11-21 ,2022-11-25 ,2022-11-30 ,      12 ,   409 ,Vruchtenyoghurt Mango         ,dairy products ,16.25 ,   195
 1425 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      806 ,Karel   ,2022-11-27 ,2022-11-29 ,2022-12-13 ,      14 ,   404 ,Volle Yoghurt                 ,dairy products ,12.5  ,   175
 1426 ,    12 ,Rademakers      ,5625BT24   ,Eindhoven ,REHV   ,      802 ,Klaas ,      803 ,Gerda   ,2022-11-30 ,2022-12-04 ,2022-12-10 ,       7 ,   410 ,Soja Vanillevla Biologisch    ,organic food   ,22.5  ,   157.5
 1427 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      802 ,Klaas   ,2022-12-06 ,           ,           ,      22 ,   408 ,Soja Chocolademelk Biologisch ,organic food   ,17.5  ,   385
 1428 ,    14 ,Kraymans        ,5472ZK103  ,Erp       ,GVGH   ,      806 ,Karel ,      804 ,Bertha  ,2022-12-07 ,2022-12-11 ,           ,      19 ,   408 ,Soja Chocolademelk Biologisch ,organic food   ,17.5  ,   332.5
 1429 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      802 ,Klaas   ,2022-12-08 ,2022-12-09 ,2022-12-27 ,      14 ,   408 ,Soja Chocolademelk Biologisch ,organic food   ,17.5  ,   245
 1430 ,    11 ,Jansen          ,5645KZ1    ,Eindhoven ,REHV   ,      802 ,Klaas ,      805 ,Harrie  ,2022-12-10 ,2022-12-15 ,           ,      11 ,   405 ,Magere Kwark                  ,dairy products , 8.95 ,    98.45
 1431 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      803 ,Gerda   ,2022-12-11 ,2022-12-13 ,           ,      22 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   313.5
 1432 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-12-15 ,2022-12-20 ,2022-12-25 ,       6 ,   401 ,Kaviaar                       ,luxury food    ,23.65 ,   141.9
 1432 ,    18 ,Bocht           ,5798ZK177  ,Laarbeek  ,RHMD   ,      803 ,Gerda ,      805 ,Harrie  ,2022-12-15 ,2022-12-20 ,2022-12-25 ,      28 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   399
 1433 ,    20 ,Bakermans       ,5631PK10   ,Waalre    ,REHV   ,      802 ,Klaas ,      806 ,Karel   ,2022-12-15 ,2022-12-22 ,           ,       9 ,   407 ,Zwezerik                      ,luxury food    ,14.25 ,   128.25
 1434 ,    13 ,Heiden. van der ,5701HT21   ,Helmond   ,RHMD   ,      803 ,Gerda ,      804 ,Bertha  ,2022-12-16 ,2022-12-22 ,2022-12-26 ,      11 ,   409 ,Vruchtenyoghurt Mango         ,dairy products ,16.25 ,   178.75
 1435 ,    15 ,Boer. de        ,5463ZK1003 ,Veghel    ,GVGH   ,      806 ,Karel ,      803 ,Gerda   ,2022-12-17 ,2022-12-21 ,2015-01-08 ,       6 ,   411 ,Sojamelk Gezoet Biologisch    ,organic food   ,21.95 ,   131.7
